Dmax,I0_real,I0_real_err,I0_recip,Rg_autorg,Rg_real,Rg_real_err,Rg_recip,estimate,file,status
10.25,38.5,0.2046,38.5,3.41759,3.372,0.01601,3.369,0.8582,sample_k102_50N_2p18_t370000-integrate_subtracted.dat,ok
9.7,37.17,0.2709,37.17,3.34575,3.251,0.02384,3.249,0.8483,sample_k102_50N_2p18_t500000-integrate_subtracted.dat,ok
12.51,56.78,0.3491,56.78,3.64792,3.777,0.03387,3.768,0.7316,sample_k102_50N_2p950000-integrate_subtracted.dat,ok
10.56,52.42,0.3187,52.42,3.45837,3.448,0.0252,3.444,0.833,sample_k102_50N_2p95_t370000-integrate_subtracted.dat,ok
10.27,50.76,0.1829,50.76,3.39563,3.364,0.0132,3.36,0.8536,sample_k102_50N_2p95_t500000-integrate_subtracted.dat,ok
32.7,0.09279,0.002234,0.09278,10.2295,11.64,0.142,11.61,0.8677,sample_k20000-integrate_subtracted.dat,ok
5.37,6.982,0.03866,6.982,1.85367,1.85,0.01071,1.85,0.7736,sample_kr_PASA_0p3020000-integrate_subtracted.dat,ok
6.35,14.31,0.05454,14.31,2.0176,2.035,0.01052,2.035,0.7802,sample_kr_PASA_0p6980000-integrate_subtracted.dat,ok
6.8,347.2,0.1605,347.2,2.05773,2.088,0.001224,2.088,0.73,sample_kr_PASA_15p7800000-integrate_subtracted.dat,ok
6.01,30.17,0.05683,30.17,2.02085,2.041,0.004942,2.041,0.8232,sample_kr_PASA_1p5450000-integrate_subtracted.dat,ok
6.03,64.1,0.08067,64.1,2.01154,2.038,0.002845,2.038,0.9005,sample_kr_PASA_3p2170000-integrate_subtracted.dat,ok
6.57,144.6,0.1317,144.6,2.11859,2.118,0.002577,2.118,0.8357,sample_kr_PASA_6p6490000-integrate_subtracted.dat,ok
16.67,575.2,1.31,575.2,2.98824,3.363,0.02539,3.353,0.6574,sample_link_A0000-integrate_subtracted.dat,ok
15.23,348.9,0.7326,348.9,2.72595,2.969,0.02229,2.962,0.689,sample_link_B0000-integrate_subtracted.dat,ok
8.93,203.7,0.3057,203.6,2.44777,2.516,0.006453,2.514,0.7118,sample_link_C0000-integrate_subtracted.dat,ok
6.11,67.76,0.171,67.76,2.14219,2.099,0.004725,2.099,0.8896,sample_link_D0000-integrate_subtracted.dat,ok
6.03,22.58,0.08505,22.58,2.10536,2.053,0.008265,2.053,0.8274,sample_link_E0000-integrate_subtracted.dat,ok
5.39,9.269,0.1108,9.269,2.03447,1.954,0.02248,1.954,0.8397,sample_link_F0000-integrate_subtracted.dat,ok
8.96,398.3,0.4755,398.3,2.40515,2.474,0.005337,2.472,0.7299,sample_loop_A0000-integrate_subtracted.dat,ok
9.11,280.7,0.3425,280.7,2.26987,2.416,0.005324,2.414,0.6739,sample_loop_B0000-integrate_subtracted.dat,ok
7.41,149.6,0.2781,149.6,2.22956,2.261,0.00667,2.26,0.8293,sample_loop_C0000-integrate_subtracted.dat,ok
7.41,62.17,0.1332,62.17,2.16217,2.188,0.006882,2.188,0.8148,sample_loop_D0000-integrate_subtracted.dat,ok
6.8,17.55,0.1295,17.55,2.04414,2.058,0.02424,2.058,0.8418,sample_loop_E0000-integrate_subtracted.dat,ok
5.07,9.585,0.07066,9.585,2.06554,1.93,0.0122,1.93,0.7753,sample_loop_F0000-integrate_subtracted.dat,ok
4.43,23.8,0.08818,23.8,1.62577,1.665,0.005533,1.665,0.5295,sample_lys120000-integrate_subtracted.dat,ok
4.53,23.84,0.06856,23.84,1.53867,1.559,0.005216,1.559,0.8409,sample_lys40000-integrate_subtracted.dat,ok
4.47,23.99,0.0729,23.99,1.52607,1.59,0.004778,1.59,0.6902,sample_lys750000-integrate_subtracted.dat,ok
4.24,138.5,0.08661,138.5,1.51478,1.475,0.001117,1.475,0.6638,sample_lys_0p5_sec0000-integrate_subtracted.dat,ok
3.94,136.8,0.06692,136.8,1.44704,1.47,0.0006004,1.471,0.6132,sample_lys_1_sec0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_lyzo0p0000-integrate_subtracted.dat,autorg_failed
4.01,77.07,0.03162,77.07,1.4591,1.447,0.0007414,1.447,0.6597,sample_lyzo100p0000-integrate_subtracted.dat,ok
4.77,22.84,0.06305,22.84,1.49278,1.721,0.004914,1.721,0.3845,sample_lyzo25p0000-integrate_subtracted.dat,ok
5.02,47.33,0.05204,47.33,1.4771,1.524,0.002598,1.524,0.806,sample_lyzo50p0000-integrate_subtracted.dat,ok
4.32,57.38,0.04412,57.38,1.48032,1.476,0.001247,1.476,0.6111,sample_lyzo75p0000-integrate_subtracted.dat,ok
8.53,0.01287,0.0001333,0.01287,2.36989,2.033,0.05559,2.039,0.6783,sample_m10000-integrate_subtracted.dat,ok
6.72,11.93,0.1454,11.92,2.66346,2.47,0.02268,2.469,0.7697,sample_m12_0N_0p760000-integrate_subtracted.dat,ok
6.43,18.49,0.1411,18.49,2.64593,2.453,0.01353,2.453,0.661,sample_m12_0N_1p120000-integrate_subtracted.dat,ok
8.22,24.73,0.1602,24.73,2.8373,2.742,0.01989,2.74,0.8305,sample_m12_0N_1p520000-integrate_subtracted.dat,ok
8.32,12.16,0.1346,12.16,3.4281,3.023,0.02239,3.022,0.8676,sample_m12_100N_0p720000-integrate_subtracted.dat,ok
9.81,18.54,0.194,18.54,3.56756,3.345,0.03077,3.343,0.8482,sample_m12_100N_1p070000-integrate_subtracted.dat,ok
9.77,27.04,0.2193,27.04,3.62444,3.274,0.02605,3.272,0.8044,sample_m12_100N_1p440000-integrate_subtracted.dat,ok
8.21,13.3,0.1253,13.3,3.21462,2.923,0.02058,2.922,0.8532,sample_m12_150N_0p910000-integrate_subtracted.dat,ok
11.54,24.64,0.2051,24.64,3.5126,3.627,0.02911,3.622,0.8161,sample_m12_150N_1p350000-integrate_subtracted.dat,ok
10.9,33.31,0.2516,33.31,3.60411,3.57,0.02891,3.565,0.7686,sample_m12_150N_1p820000-integrate_subtracted.dat,ok
10.01,20.51,0.1566,20.51,3.89158,3.445,0.02396,3.442,0.7874,sample_m12_200N_1p090000-integrate_subtracted.dat,ok
11.22,30.31,0.2518,30.31,3.87667,3.607,0.02781,3.602,0.7696,sample_m12_200N_1p610000-integrate_subtracted.dat,ok
9.58,38.81,0.2126,38.81,3.80255,3.349,0.01566,3.347,0.7328,sample_m12_200N_2p180000-integrate_subtracted.dat,ok
8.84,15.67,0.1766,15.67,3.39181,3.081,0.03301,3.079,0.8153,sample_m12_50N_0p970000-integrate_subtracted.dat,ok
7.62,38.17,0.1091,38.17,1.26739,2.064,0.01452,2.059,0.4218,sample_m12_50N_0p97_t370000-integrate_subtracted.dat,ok
7.58,15.42,0.1545,15.42,3.00153,2.788,0.02165,2.787,0.867,sample_m12_50N_0p97_t500000-integrate_subtracted.dat,ok
10.16,26.68,0.1787,26.68,3.3861,3.302,0.02121,3.298,0.8389,sample_m12_50N_1p430000-integrate_subtracted.dat,ok
10.12,26.0,0.2092,26.0,3.24866,3.294,0.03373,3.29,0.7208,sample_m12_50N_1p43_t370000-integrate_subtracted.dat,ok
9.86,25.41,0.1906,25.41,3.25965,3.183,0.0278,3.179,0.8017,sample_m12_50N_1p43_t500000-integrate_subtracted.dat,ok
10.18,34.85,0.1747,34.85,3.36776,3.306,0.01536,3.303,0.8076,sample_m12_50N_1p930000-integrate_subtracted.dat,ok
10.45,36.53,0.2784,36.53,3.34283,3.34,0.0316,3.336,0.7274,sample_m12_50N_1p93_t370000-integrate_subtracted.dat,ok
12.09,36.05,0.272,36.05,3.23148,3.404,0.03916,3.397,0.6973,sample_m12_50N_1p93_t500000-integrate_subtracted.dat,ok
7.16,24.21,0.1037,24.21,2.7012,2.561,0.00914,2.56,0.8896,sample_m1_0N_1p440000-integrate_subtracted.dat,ok
8.08,39.54,0.1031,39.54,2.83293,2.755,0.007855,2.754,0.8969,sample_m1_0N_2p130000-integrate_subtracted.dat,ok
7.66,48.54,0.1297,48.54,2.68664,2.652,0.006814,2.651,0.9027,sample_m1_0N_2p880000-integrate_subtracted.dat,ok
11.04,28.15,0.2802,28.15,3.90795,3.635,0.04183,3.629,0.7065,sample_m1_100N_1p340000-integrate_subtracted.dat,ok
11.25,40.97,0.235,40.97,3.63413,3.63,0.02463,3.624,0.783,sample_m1_100N_1p980000-integrate_subtracted.dat,ok
13.7,55.98,0.3261,55.98,3.65755,3.891,0.03383,3.881,0.7031,sample_m1_100N_2p680000-integrate_subtracted.dat,ok
10.51,27.47,0.2045,27.46,3.65409,3.551,0.02374,3.547,0.8302,sample_m1_150N_1p520000-integrate_subtracted.dat,ok
10.66,41.79,0.1965,41.79,3.70617,3.546,0.015,3.543,0.8505,sample_m1_150N_2p240000-integrate_subtracted.dat,ok
9.99,55.2,0.2795,55.2,3.66434,3.438,0.01354,3.436,0.8563,sample_m1_150N_3p030000-integrate_subtracted.dat,ok
11.68,37.11,0.2513,37.11,3.67174,3.667,0.02741,3.661,0.7883,sample_m1_50N_1p780000-integrate_subtracted.dat,ok
8.17,56.7,0.1572,56.7,1.41135,2.484,0.01111,2.478,0.412,sample_m1_50N_1p78_t370000-integrate_subtracted.dat,ok
10.34,34.45,0.2468,34.45,3.43766,3.381,0.02702,3.377,0.6758,sample_m1_50N_1p78_t500000-integrate_subtracted.dat,ok
14.1,59.03,0.3473,59.03,3.64483,3.983,0.04139,3.969,0.6238,sample_m1_50N_2p630000-integrate_subtracted.dat,ok
12.79,74.61,0.2703,74.61,2.78957,3.306,0.03011,3.289,0.5396,sample_m1_50N_2p63_t370000-integrate_subtracted.dat,ok
11.67,49.88,0.2901,49.88,3.48226,3.568,0.03015,3.561,0.7897,sample_m1_50N_2p63_t500000-integrate_subtracted.dat,ok
13.62,75.63,0.4312,75.63,3.66061,3.916,0.02999,3.906,0.7441,sample_m1_50N_3p560000-integrate_subtracted.dat,ok
11.71,74.38,0.2512,74.38,3.63118,3.612,0.01643,3.606,0.7367,sample_m1_50N_3p56_t370000-integrate_subtracted.dat,ok
12.16,77.21,0.3407,77.21,3.70775,3.862,0.02007,3.853,0.6949,sample_m1_50N_3p56_t500000-integrate_subtracted.dat,ok
13.15,0.006072,0.0001619,0.006072,2.71814,2.627,0.2969,2.63,0.6999,sample_m20000-integrate_subtracted.dat,ok
17.96,0.004368,0.0002482,0.004368,8.21198,6.32,0.2684,6.298,0.8037,sample_m30000-integrate_subtracted.dat,ok
,,,,,,,,,sample_m40000-integrate_subtracted.dat,autorg_failed
7.27,18.21,0.1449,18.21,2.6948,2.582,0.01792,2.582,0.8864,sample_m4_0N_1p180000-integrate_subtracted.dat,ok
7.91,29.8,0.1251,29.8,2.81899,2.748,0.01016,2.747,0.8806,sample_m4_0N_1p760000-integrate_subtracted.dat,ok
7.87,39.87,0.2227,39.87,2.73709,2.692,0.01527,2.691,0.7946,sample_m4_0N_2p350000-integrate_subtracted.dat,ok
10.02,22.44,0.2371,22.44,3.75755,3.407,0.03703,3.403,0.7109,sample_m4_100N_1p100000-integrate_subtracted.dat,ok
10.01,32.35,0.1868,32.35,3.48327,3.443,0.02043,3.439,0.806,sample_m4_100N_1p630000-integrate_subtracted.dat,ok
11.04,41.76,0.2355,41.76,3.59334,3.541,0.02235,3.536,0.8225,sample_m4_100N_2p200000-integrate_subtracted.dat,ok
9.1,21.13,0.1428,21.13,3.60579,3.239,0.01593,3.238,0.8708,sample_m4_150N_1p140000-integrate_subtracted.dat,ok
10.84,32.05,0.1537,32.05,3.6779,3.552,0.01845,3.548,0.7954,sample_m4_150N_1p690000-integrate_subtracted.dat,ok
11.76,43.74,0.1888,43.74,3.6299,3.657,0.01996,3.651,0.7362,sample_m4_150N_2p280000-integrate_subtracted.dat,ok
11.06,24.15,0.2131,24.15,3.50744,3.53,0.03874,3.524,0.7792,sample_m4_50N_1p250000-integrate_subtracted.dat,ok
9.53,47.3,0.1473,47.3,1.95577,2.513,0.01862,2.503,0.5696,sample_m4_50N_1p25_t370000-integrate_subtracted.dat,ok
8.2,21.39,0.1682,21.39,3.54697,2.951,0.01666,2.95,0.8776,sample_m4_50N_1p25_t500000-integrate_subtracted.dat,ok
9.27,33.64,0.1714,33.64,3.53081,3.267,0.01448,3.265,0.8798,sample_m4_50N_1p840000-integrate_subtracted.dat,ok
11.2,57.37,0.2139,57.37,2.07926,2.86,0.02751,2.847,0.5294,sample_m4_50N_1p84_t370000-integrate_subtracted.dat,ok
9.71,33.33,0.1452,33.33,3.29383,3.209,0.01696,3.206,0.7663,sample_m4_50N_1p84_t500000-integrate_subtracted.dat,ok
10.23,48.91,0.231,48.91,3.47283,3.394,0.01608,3.39,0.8459,sample_m4_50N_2p490000-integrate_subtracted.dat,ok
10.7,74.06,0.2414,74.06,1.94532,2.996,0.01953,2.985,0.5231,sample_m4_50N_2p49_t370000-integrate_subtracted.dat,ok
9.81,43.5,0.2539,43.5,3.43983,3.283,0.0166,3.28,0.8714,sample_m4_50N_2p49_t500000-integrate_subtracted.dat,ok
,,,,,,,,,sample_m50000-integrate_subtracted.dat,autorg_failed
7.17,13.69,0.1051,13.69,2.66019,2.569,0.01699,2.569,0.849,sample_m7_0N_0p880000-integrate_subtracted.dat,ok
7.76,22.43,0.1569,22.43,2.87841,2.735,0.01468,2.734,0.855,sample_m7_0N_1p300000-integrate_subtracted.dat,ok
7.29,27.87,0.1627,27.87,2.75293,2.622,0.01244,2.621,0.8892,sample_m7_0N_1p760000-integrate_subtracted.dat,ok
9.25,16.23,0.1994,16.23,3.62182,3.26,0.02987,3.258,0.8612,sample_m7_100N_0p880000-integrate_subtracted.dat,ok
10.03,25.15,0.1454,25.15,3.47641,3.34,0.01662,3.337,0.7937,sample_m7_100N_1p300000-integrate_subtracted.dat,ok
10.4,33.92,0.2149,33.92,3.52972,3.438,0.02277,3.434,0.7343,sample_m7_100N_1p760000-integrate_subtracted.dat,ok
9.67,17.57,0.1781,17.57,3.6506,3.346,0.02516,3.344,0.8365,sample_m7_150N_1p060000-integrate_subtracted.dat,ok
9.78,27.99,0.2131,27.99,3.43099,3.322,0.02056,3.32,0.8525,sample_m7_150N_1p560000-integrate_subtracted.dat,ok
10.43,37.68,0.2432,37.68,3.56295,3.435,0.0226,3.432,0.7979,sample_m7_150N_2p110000-integrate_subtracted.dat,ok
7.89,15.89,0.1441,15.89,3.29011,2.932,0.01985,2.931,0.8163,sample_m7_50N_0p960000-integrate_subtracted.dat,ok
8.44,17.44,0.1452,17.44,3.41017,3.019,0.02347,3.017,0.7827,sample_m7_50N_0p96_t370000-integrate_subtracted.dat,ok
9.13,15.63,0.1869,15.63,3.22843,3.035,0.03486,3.033,0.7535,sample_m7_50N_0p96_t500000-integrate_subtracted.dat,ok
10.72,26.15,0.2118,26.15,3.42816,3.456,0.03135,3.451,0.7457,sample_m7_50N_1p420000-integrate_subtracted.dat,ok
9.35,27.17,0.2192,27.17,3.22596,3.1,0.02482,3.097,0.6391,sample_m7_50N_1p42_t370000-integrate_subtracted.dat,ok
8.77,24.03,0.1482,24.03,3.0753,2.965,0.01623,2.963,0.7219,sample_m7_50N_1p42_t500000-integrate_subtracted.dat,ok
10.52,35.24,0.1764,35.24,3.36648,3.355,0.02081,3.351,0.7983,sample_m7_50N_1p920000-integrate_subtracted.dat,ok
9.52,35.47,0.2232,35.47,3.31134,3.191,0.02237,3.188,0.8019,sample_m7_50N_1p92_t370000-integrate_subtracted.dat,ok
8.92,32.5,0.1625,32.5,3.21692,3.064,0.01638,3.062,0.8243,sample_m7_50N_1p92_t500000-integrate_subtracted.dat,ok
8.05,18.22,0.1225,18.22,2.90108,2.783,0.01699,2.783,0.8846,sample_m9_0N_0p980000-integrate_subtracted.dat,ok
8.22,29.16,0.1197,29.16,2.88295,2.809,0.009305,2.808,0.8896,sample_m9_0N_1p450000-integrate_subtracted.dat,ok
8.88,41.91,0.1278,41.91,2.95905,2.922,0.01123,2.92,0.85,sample_m9_0N_1p960000-integrate_subtracted.dat,ok
9.39,18.5,0.1539,18.5,3.57178,3.279,0.02653,3.277,0.8494,sample_m9_100N_0p900000-integrate_subtracted.dat,ok
10.06,26.74,0.1655,26.74,3.56689,3.404,0.01844,3.401,0.8235,sample_m9_100N_1p320000-integrate_subtracted.dat,ok
10.58,37.78,0.2328,37.78,3.59079,3.488,0.0214,3.484,0.7586,sample_m9_100N_1p790000-integrate_subtracted.dat,ok
9.42,19.55,0.1953,19.55,3.55691,3.332,0.0235,3.33,0.8532,sample_m9_150N_1p020000-integrate_subtracted.dat,ok
9.91,28.94,0.2338,28.94,3.67497,3.417,0.02605,3.415,0.8545,sample_m9_150N_1p510000-integrate_subtracted.dat,ok
10.66,39.81,0.1889,39.81,3.61738,3.519,0.01785,3.515,0.7912,sample_m9_150N_2p040000-integrate_subtracted.dat,ok
9.89,23.05,0.1885,23.05,3.59506,3.394,0.01925,3.392,0.8703,sample_m9_200N_1p330000-integrate_subtracted.dat,ok
10.45,36.8,0.2165,36.8,3.5688,3.505,0.01601,3.502,0.869,sample_m9_200N_1p970000-integrate_subtracted.dat,ok
11.29,50.07,0.2523,50.07,3.69739,3.614,0.01728,3.61,0.8269,sample_m9_200N_2p660000-integrate_subtracted.dat,ok
9.59,22.32,0.1212,22.32,3.36479,3.258,0.01602,3.256,0.8784,sample_m9_50N_1p170000-integrate_subtracted.dat,ok
10.01,23.37,0.226,23.37,3.34785,3.268,0.03307,3.265,0.8033,sample_m9_50N_1p17_t370000-integrate_subtracted.dat,ok
9.15,21.71,0.1426,21.71,3.26381,3.08,0.01749,3.078,0.8562,sample_m9_50N_1p17_t500000-integrate_subtracted.dat,ok
10.14,37.07,0.2488,37.07,3.52626,3.339,0.02193,3.336,0.8257,sample_m9_50N_1p730000-integrate_subtracted.dat,ok
10.73,35.07,0.2282,35.07,3.22993,3.392,0.02825,3.387,0.7578,sample_m9_50N_1p73_t370000-integrate_subtracted.dat,ok
10.84,33.86,0.2873,33.86,3.21636,3.315,0.04394,3.31,0.6314,sample_m9_50N_1p73_t500000-integrate_subtracted.dat,ok
10.44,48.72,0.2543,48.72,3.44952,3.426,0.02149,3.422,0.8173,sample_m9_50N_2p340000-integrate_subtracted.dat,ok
11.04,47.6,0.2489,47.6,3.29349,3.389,0.02498,3.383,0.7699,sample_m9_50N_2p34_t370000-integrate_subtracted.dat,ok
10.19,46.69,0.223,46.69,3.2594,3.252,0.01793,3.248,0.7286,sample_m9_50N_2p34_t500000-integrate_subtracted.dat,ok
38.4,83.77,5.204,83.75,9.50796,10.83,0.7991,10.73,0.6718,sample_mMDA10000-integrate_subtracted.dat,ok
,,,,,,,,,sample_mRNA_D2O0000-integrate_subtracted.dat,autorg_failed
43.02,453.6,4.889,453.6,7.16268,10.47,0.1971,10.33,0.628,sample_m_1mg0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_m_20mg0000-integrate_subtracted.dat,autorg_failed
14.33,10290.0,3.761,10290.0,6.36957,5.378,0.0008859,5.38,0.6103,sample_m_40mg0000-integrate_subtracted.dat,ok
15.46,0.1268,0.0002248,0.1268,5.11234,5.074,0.01076,5.073,0.8929,sample_mab10000-integrate_subtracted.dat,ok
37.29,1.608,0.003167,1.608,6.58409,6.608,0.05975,6.623,0.6169,sample_mab100000-integrate_subtracted.dat,ok
13.58,8.897,0.003159,8.897,6.73921,5.016,0.0008913,5.015,0.5604,sample_mab1050000-integrate_subtracted.dat,ok
12.15,8.046,0.001803,8.046,6.03094,4.437,0.0004451,4.436,0.5615,sample_mab1250000-integrate_subtracted.dat,ok
40.71,2.668,0.00536,2.669,7.18743,7.092,0.06229,7.113,0.617,sample_mab150000-integrate_subtracted.dat,ok
19.31,0.2364,0.0004382,0.2364,5.29089,5.416,0.01578,5.411,0.7997,sample_mab20000-integrate_subtracted.dat,ok
26.9,3.848,0.004123,3.848,7.31368,7.79,0.01287,7.767,0.7226,sample_mab200000-integrate_subtracted.dat,ok
29.0,5.158,0.004358,5.158,7.84301,8.358,0.01116,8.329,0.675,sample_mab250000-integrate_subtracted.dat,ok
18.96,5.338,0.001494,5.338,7.74916,6.801,0.001158,6.797,0.5726,sample_mab300000-integrate_subtracted.dat,ok
19.37,5.989,0.001625,5.989,7.82113,6.929,0.001064,6.924,0.5714,sample_mab350000-integrate_subtracted.dat,ok
25.85,0.5321,0.0009001,0.5321,5.74079,6.079,0.02495,6.065,0.7291,sample_mab40000-integrate_subtracted.dat,ok
25.49,0.6499,0.001135,0.6499,5.94383,6.26,0.02701,6.245,0.7419,sample_mab50000-integrate_subtracted.dat,ok
21.05,9.452,0.002828,9.452,8.094,7.469,0.001319,7.462,0.566,sample_mab52p50000-integrate_subtracted.dat,ok
18.26,9.845,0.003253,9.845,7.46241,6.553,0.001255,6.549,0.5605,sample_mab700000-integrate_subtracted.dat,ok
6.37,43.22,0.09836,43.22,2.57083,2.558,0.003511,2.557,0.4237,sample_mix120000-integrate_subtracted.dat,ok
,,,,,,,,,sample_mix40000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_mix750000-integrate_subtracted.dat,autorg_failed
8.17,253.2,0.1691,253.2,2.94514,2.902,0.001518,2.902,0.6062,sample_mou_WT0000-integrate_subtracted.dat,ok
12.46,213.7,0.3741,213.7,2.92735,3.219,0.01158,3.216,0.5518,sample_mou_WT_00020000-integrate_subtracted.dat,ok
8.19,191.0,0.1532,191.0,2.66717,2.657,0.002813,2.657,0.8956,sample_mouse_WT_G16bP0000-integrate_subtracted.dat,ok
9.36,214.0,0.3523,214.0,2.92808,2.932,0.006815,2.932,0.8733,sample_mouse_WT_M1P0000-integrate_subtracted.dat,ok
8.16,186.6,0.2006,186.6,2.74692,2.744,0.00346,2.744,0.9619,sample_mouse_WT_apo0000-integrate_subtracted.dat,ok
10.51,218.9,0.2872,218.9,2.86388,2.941,0.00673,2.94,0.7898,sample_mouse_WT_g16bp0000-integrate_subtracted.dat,ok
,,,,,,,,,sample_n10000-integrate_subtracted.dat,autorg_failed
34.19,0.03473,0.001868,0.03473,10.8438,11.89,0.3534,11.86,0.8989,sample_n20000-integrate_subtracted.dat,ok
38.38,0.08924,0.00508,0.08923,11.8955,13.6,0.4114,13.57,0.9009,sample_n30000-integrate_subtracted.dat,ok
,,,,,,,,,sample_n40000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_n50000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_nanotube0000-integrate_subtracted.dat,autorg_failed
10.84,22.79,0.5075,0.0,2.54406,6.734,0.07327,0.0,0.2641,sample_nds_100uM0000-integrate_subtracted.dat,ok
3.16,5.574,0.07506,6.854,1.58366,2.422,0.04294,26.41,0.2347,sample_nds_tir_monomer_100uM0000-integrate_subtracted.dat,ok
4.06,141.0,0.06325,141.0,1.47496,1.469,0.0005818,1.47,0.6456,sample_new_mask0000-integrate_subtracted.dat,ok
6.23,48.03,0.2045,48.03,1.98003,1.975,0.01046,1.975,0.6596,sample_noTT0000-integrate_subtracted.dat,ok
14.47,0.0296,0.0002173,0.0296,2.56952,0.6242,0.2644,0.3853,0.6845,sample_o10000-integrate_subtracted.dat,ok
6.67,0.01651,7.275e-05,0.01651,3.27918,2.814,0.006503,2.815,0.55,sample_o20000-integrate_subtracted.dat,ok
,,,,,,,,,sample_o30000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_o40000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_o50000-integrate_subtracted.dat,autorg_failed
4.19,140.6,0.09693,140.6,1.44461,1.474,0.0009951,1.475,0.6569,sample_old_mask0000-integrate_subtracted.dat,ok
6.78,0.05589,0.0001096,0.05589,2.89362,2.77,0.002609,2.771,0.5784,sample_p1020000-integrate_subtracted.dat,ok
,,,,,,,,,sample_p1030000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p1040000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p1050000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p1060000-integrate_subtracted.dat,autorg_failed
34.29,0.03185,0.001749,0.03185,9.5234,13.64,0.2882,13.7,0.9028,sample_p1080000-integrate_subtracted.dat,ok
,,,,,,,,,sample_p1090000-integrate_subtracted.dat,autorg_failed
20.72,0.001474,0.0004286,0.001474,10.2838,6.265,1.845,6.103,0.5445,sample_p1120000-integrate_subtracted.dat,ok
,,,,,,,,,sample_p1130000-integrate_subtracted.dat,autorg_failed
6.78,0.01318,8.849e-05,0.01318,2.56229,2.614,0.01682,2.616,0.7469,sample_p1170000-integrate_subtracted.dat,ok
7.42,0.01036,0.000125,0.01036,2.71492,2.63,0.03219,2.632,0.7196,sample_p1180000-integrate_subtracted.dat,ok
,,,,,,,,,sample_p1190000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p1200000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p1210000-integrate_subtracted.dat,autorg_failed
5.99,0.02739,0.0001287,0.02739,2.60023,2.472,0.006267,2.473,0.7942,sample_p1220000-integrate_subtracted.dat,ok
,,,,,,,,,sample_p1230000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p1240000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p1250000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p1260000-integrate_subtracted.dat,autorg_failed
2.54,0.001462,3.033e-05,0.001462,1.27298,0.5972,0.05517,0.5969,0.5536,sample_p220000-integrate_subtracted.dat,ok
,,,,,,,,,sample_p250000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p280000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p290000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p300000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p310000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p320000-integrate_subtracted.dat,autorg_failed
45.28,0.02417,0.004954,0.02417,8.35343,17.55,1.689,17.59,0.7536,sample_p340000-integrate_subtracted.dat,ok
40.78,0.0162,0.002788,0.0162,8.74326,15.96,1.041,16.0,0.768,sample_p350000-integrate_subtracted.dat,ok
,,,,,,,,,sample_p400000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p410000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p480000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p500000-integrate_subtracted.dat,autorg_failed
,,,,,,,,,sample_p510000-integrate_subtracted.dat,autorg_failed
46.15,0.03419,0.004221,0.03419,10.2215,13.85,1.352,13.83,0.9505,sample_p530000-integrate_subtracted.dat,ok
6.38,0.01482,9.509e-05,0.01482,2.27419,2.24,0.01307,2.239,0.6828,sample_p53_BC_10000-integrate_subtracted.dat,ok
6.9,0.01616,0.0001114,0.01616,2.27347,2.299,0.01521,2.298,0.6162,sample_p53_BC_20000-integrate_subtracted.dat,ok
